,path,plot_center_x,plot_center_y,tree_density,average_height,year,site,geometry,nlcd
0,/orange/idtrees-collab/draped/2019_YELL_2_532000_4969000_image.shp,532318.0249176249,4969088.118309821,14,5.420150011266982,2019,YELL,POINT (532318.0249176249 4969088.118309821),52
1,/orange/idtrees-collab/draped/2019_YELL_2_544000_4972000_image.shp,544706.8309653683,4972751.795422662,3,13.134066472053528,2019,YELL,POINT (544706.8309653683 4972751.795422662),52
2,/orange/idtrees-collab/draped/2019_YELL_2_546000_4974000_image.shp,546674.5539984093,4974958.282320991,0,,2019,YELL,POINT (546674.5539984093 4974958.282320991),52
3,/orange/idtrees-collab/draped/2019_YELL_2_535000_4978000_image.shp,535603.3927475745,4978785.2732572565,0,,2019,YELL,POINT (535603.3927475745 4978785.273257256),52
4,/orange/idtrees-collab/draped/2019_YELL_2_542000_4973000_image.shp,542948.5077639231,4973293.152821725,38,6.375115811448349,2019,YELL,POINT (542948.5077639231 4973293.152821725),52
5,/orange/idtrees-collab/draped/2019_YELL_2_529000_4974000_image.shp,529642.8840751484,4974138.284551304,0,,2019,YELL,POINT (529642.8840751484 4974138.284551304),52
6,/orange/idtrees-collab/draped/2019_YELL_2_537000_4979000_image.shp,537280.7813081044,4979424.9091439415,0,,2019,YELL,POINT (537280.7813081044 4979424.909143941),52
7,/orange/idtrees-collab/draped/2019_YELL_2_546000_4977000_image.shp,546033.2916988202,4977908.013065058,6,4.242050075531006,2019,YELL,POINT (546033.2916988202 4977908.013065058),52
8,/orange/idtrees-collab/draped/2019_YELL_2_531000_4974000_image.shp,531081.5680919525,4974293.213022524,18,6.020388868914711,2019,YELL,POINT (531081.5680919525 4974293.213022524),52
9,/orange/idtrees-collab/draped/2019_YELL_2_534000_4977000_image.shp,534951.4426246497,4977284.421936029,0,,2019,YELL,POINT (534951.4426246497 4977284.421936029),52
10,/orange/idtrees-collab/draped/2019_YELL_2_532000_4978000_image.shp,532372.2315946858,4978090.4097997015,0,,2019,YELL,POINT (532372.2315946858 4978090.409799702),52
11,/orange/idtrees-collab/draped/2019_YELL_2_536000_4977000_image.shp,536426.8318622811,4977110.483853901,2,13.58020008087158,2019,YELL,POINT (536426.8318622811 4977110.483853901),42
12,/orange/idtrees-collab/draped/2019_YELL_2_534000_4977000_image.shp,534254.1951334864,4977307.635725876,0,,2019,YELL,POINT (534254.1951334864 4977307.635725876),52
13,/orange/idtrees-collab/draped/2019_YELL_2_538000_4978000_image.shp,538607.094865359,4978260.8523200685,0,,2019,YELL,POINT (538607.094865359 4978260.852320069),52
14,/orange/idtrees-collab/draped/2019_YELL_2_535000_4969000_image.shp,535467.4095116529,4969113.858890274,1,6.034799938201903,2019,YELL,POINT (535467.4095116529 4969113.858890274),52
15,/orange/idtrees-collab/draped/2019_YELL_2_543000_4979000_image.shp,543157.2699014498,4979210.259573063,0,,2019,YELL,POINT (543157.2699014498 4979210.259573063),52
16,/orange/idtrees-collab/draped/2019_YELL_2_529000_4978000_image.shp,529960.5429516986,4978451.176338435,8,12.336225048303607,2019,YELL,POINT (529960.5429516986 4978451.176338435),52
17,/orange/idtrees-collab/draped/2019_YELL_2_535000_4977000_image.shp,535336.5411189246,4977912.056806243,0,,2019,YELL,POINT (535336.5411189246 4977912.056806243),52
18,/orange/idtrees-collab/draped/2019_YELL_2_541000_4976000_image.shp,541333.2740625296,4976396.6451497115,0,,2019,YELL,POINT (541333.2740625296 4976396.645149712),52
19,/orange/idtrees-collab/draped/2019_YELL_2_533000_4979000_image.shp,533066.7716284188,4979274.156707187,0,,2019,YELL,POINT (533066.7716284188 4979274.156707187),52
20,/orange/idtrees-collab/draped/2019_YELL_2_534000_4975000_image.shp,534127.338533152,4975265.873033731,0,,2019,YELL,POINT (534127.338533152 4975265.873033731),52
21,/orange/idtrees-collab/draped/2019_YELL_2_535000_4979000_image.shp,535554.313825347,4979239.422321429,3,17.915999873479212,2019,YELL,POINT (535554.313825347 4979239.422321429),52
22,/orange/idtrees-collab/draped/2019_YELL_2_529000_4979000_image.shp,529903.2098320596,4979748.0345634585,0,,2019,YELL,POINT (529903.2098320596 4979748.034563459),52
23,/orange/idtrees-collab/draped/2019_YELL_2_540000_4977000_image.shp,540018.032322637,4977882.182347343,0,,2019,YELL,POINT (540018.032322637 4977882.182347343),52
24,/orange/idtrees-collab/draped/2019_YELL_2_547000_4973000_image.shp,547356.1737563546,4973171.764459304,5,5.792859906196594,2019,YELL,POINT (547356.1737563546 4973171.764459304),52
25,/orange/idtrees-collab/draped/2019_YELL_2_531000_4969000_image.shp,531641.5773574099,4969486.040908264,1,3.796699953079223,2019,YELL,POINT (531641.5773574099 4969486.040908264),52
26,/orange/idtrees-collab/draped/2019_YELL_2_538000_4972000_image.shp,538608.6019331764,4972143.789534553,0,,2019,YELL,POINT (538608.6019331764 4972143.789534553),52
27,/orange/idtrees-collab/draped/2019_YELL_2_531000_4974000_image.shp,531727.4087455177,4974852.5419045435,76,5.8285236901985975,2019,YELL,POINT (531727.4087455177 4974852.541904544),52
28,/orange/idtrees-collab/draped/2019_YELL_2_537000_4979000_image.shp,537492.748974235,4979679.466852865,0,,2019,YELL,POINT (537492.748974235 4979679.466852865),52
29,/orange/idtrees-collab/draped/2019_YELL_2_539000_4980000_image.shp,539383.3853971685,4980972.786513746,20,11.716030066967013,2019,YELL,POINT (539383.3853971685 4980972.786513746),42
30,/orange/idtrees-collab/draped/2019_YELL_2_539000_4973000_image.shp,539350.350454814,4973847.362208932,12,4.333816620310148,2019,YELL,POINT (539350.350454814 4973847.362208932),52
31,/orange/idtrees-collab/draped/2019_YELL_2_534000_4969000_image.shp,534079.4064495771,4969789.4292887915,0,,2019,YELL,POINT (534079.4064495771 4969789.429288791),52
32,/orange/idtrees-collab/draped/2019_YELL_2_528000_4974000_image.shp,528775.8026013534,4974220.753961372,0,,2019,YELL,POINT (528775.8026013534 4974220.753961372),52
33,/orange/idtrees-collab/draped/2019_YELL_2_543000_4977000_image.shp,543082.3467234045,4977272.242327589,24,13.790008313258488,2019,YELL,POINT (543082.3467234045 4977272.242327589),21
34,/orange/idtrees-collab/draped/2019_YELL_2_538000_4976000_image.shp,538185.9541653456,4976398.63421119,0,,2019,YELL,POINT (538185.9541653456 4976398.63421119),52
35,/orange/idtrees-collab/draped/2019_YELL_2_538000_4976000_image.shp,538873.5693475006,4976095.859180373,0,,2019,YELL,POINT (538873.5693475006 4976095.859180373),52
36,/orange/idtrees-collab/draped/2019_YELL_2_532000_4969000_image.shp,532361.9453737797,4969234.016622433,47,4.592057464985137,2019,YELL,POINT (532361.9453737797 4969234.016622433),52
37,/orange/idtrees-collab/draped/2019_YELL_2_532000_4973000_image.shp,532230.9054670789,4973723.9199197125,0,,2019,YELL,POINT (532230.9054670789 4973723.919919712),52
38,/orange/idtrees-collab/draped/2019_YELL_2_533000_4976000_image.shp,533501.5153227225,4976714.134134461,0,,2019,YELL,POINT (533501.5153227225 4976714.134134461),52
39,/orange/idtrees-collab/draped/2019_YELL_2_545000_4974000_image.shp,545388.3558762835,4974658.682254299,3,9.794833380381263,2019,YELL,POINT (545388.3558762835 4974658.682254299),52
40,/orange/idtrees-collab/draped/2019_YELL_2_530000_4975000_image.shp,530735.4798568789,4975081.654984307,0,,2019,YELL,POINT (530735.4798568789 4975081.654984307),52
41,/orange/idtrees-collab/draped/2019_YELL_2_538000_4980000_image.shp,538821.3983940912,4980867.537747562,6,8.724983303546907,2019,YELL,POINT (538821.3983940912 4980867.537747562),52
42,/orange/idtrees-collab/draped/2019_YELL_2_545000_4973000_image.shp,545586.1144178119,4973747.599688798,12,8.632675076127052,2019,YELL,POINT (545586.1144178119 4973747.599688798),42
43,/orange/idtrees-collab/draped/2019_YELL_2_545000_4975000_image.shp,545067.8299087374,4975664.494101789,0,,2019,YELL,POINT (545067.8299087374 4975664.494101789),52
44,/orange/idtrees-collab/draped/2019_YELL_2_538000_4976000_image.shp,538896.3225195414,4976644.634332383,0,,2019,YELL,POINT (538896.3225195414 4976644.634332383),52
45,/orange/idtrees-collab/draped/2019_YELL_2_537000_4977000_image.shp,537766.2344322025,4977772.85005403,3,8.086433339118956,2019,YELL,POINT (537766.2344322025 4977772.85005403),52
46,/orange/idtrees-collab/draped/2019_YELL_2_537000_4980000_image.shp,537820.9116309577,4980186.891530726,0,,2019,YELL,POINT (537820.9116309577 4980186.891530726),52
47,/orange/idtrees-collab/draped/2019_YELL_2_548000_4973000_image.shp,548280.8453749295,4973053.779044955,4,14.011425094604492,2019,YELL,POINT (548280.8453749295 4973053.779044955),52
48,/orange/idtrees-collab/draped/2019_YELL_2_536000_4968000_image.shp,536518.10142965,4968400.465703837,4,4.1207250505685815,2019,YELL,POINT (536518.10142965 4968400.465703837),52
49,/orange/idtrees-collab/draped/2019_YELL_2_527000_4975000_image.shp,527991.526894587,4975671.531412634,11,5.784027250029824,2019,YELL,POINT (527991.526894587 4975671.531412634),52
50,/orange/idtrees-collab/draped/2019_YELL_2_547000_4975000_image.shp,547702.9961384578,4975178.343725252,0,,2019,YELL,POINT (547702.9961384578 4975178.343725252),52
51,/orange/idtrees-collab/draped/2019_YELL_2_533000_4971000_image.shp,533931.5486741496,4971858.481816214,33,7.093248504653121,2019,YELL,POINT (533931.5486741496 4971858.481816214),52
52,/orange/idtrees-collab/draped/2019_YELL_2_537000_4971000_image.shp,537629.2208170797,4971718.718379858,0,,2019,YELL,POINT (537629.2208170797 4971718.718379858),52
53,/orange/idtrees-collab/draped/2019_YELL_2_536000_4969000_image.shp,536680.5969713536,4969550.341788089,0,,2019,YELL,POINT (536680.5969713536 4969550.341788089),71
54,/orange/idtrees-collab/draped/2019_YELL_2_540000_4973000_image.shp,540305.5482923585,4973531.289511945,0,,2019,YELL,POINT (540305.5482923585 4973531.289511945),52
55,/orange/idtrees-collab/draped/2019_YELL_2_540000_4975000_image.shp,540788.3855565345,4975584.68497063,0,,2019,YELL,POINT (540788.3855565345 4975584.68497063),52
56,/orange/idtrees-collab/draped/2019_YELL_2_532000_4973000_image.shp,532503.9896786489,4973550.201206284,0,,2019,YELL,POINT (532503.9896786489 4973550.201206284),52
57,/orange/idtrees-collab/draped/2019_YELL_2_541000_4980000_image.shp,541773.6104649585,4980436.154577118,0,,2019,YELL,POINT (541773.6104649585 4980436.154577118),52
58,/orange/idtrees-collab/draped/2019_YELL_2_537000_4974000_image.shp,537653.1118080355,4974004.117911121,0,,2019,YELL,POINT (537653.1118080355 4974004.117911121),52
59,/orange/idtrees-collab/draped/2019_YELL_2_530000_4977000_image.shp,530649.4812200938,4977689.564198492,0,,2019,YELL,POINT (530649.4812200938 4977689.564198492),52
60,/orange/idtrees-collab/draped/2019_YELL_2_539000_4974000_image.shp,539165.7661319365,4974888.980913679,30,4.456039981444676,2019,YELL,POINT (539165.7661319365 4974888.980913679),52
61,/orange/idtrees-collab/draped/2019_YELL_2_539000_4979000_image.shp,539128.4186603039,4979033.538932294,0,,2019,YELL,POINT (539128.4186603039 4979033.538932294),52
62,/orange/idtrees-collab/draped/2019_YELL_2_535000_4970000_image.shp,535285.2870795642,4970045.645687226,14,4.494449978045055,2019,YELL,POINT (535285.2870795642 4970045.645687226),71
63,/orange/idtrees-collab/draped/2019_YELL_2_535000_4977000_image.shp,535800.5716808907,4977585.960865716,11,15.177745428952305,2019,YELL,POINT (535800.5716808907 4977585.960865716),42
64,/orange/idtrees-collab/draped/2019_YELL_2_530000_4973000_image.shp,530658.180285341,4973540.835787787,0,,2019,YELL,POINT (530658.180285341 4973540.835787787),52
65,/orange/idtrees-collab/draped/2019_YELL_2_529000_4976000_image.shp,529696.5991408557,4976552.591059811,0,,2019,YELL,POINT (529696.5991408557 4976552.591059811),52
66,/orange/idtrees-collab/draped/2019_YELL_2_539000_4976000_image.shp,539457.0741545421,4976165.507926228,0,,2019,YELL,POINT (539457.0741545421 4976165.507926228),90
67,/orange/idtrees-collab/draped/2019_YELL_2_534000_4978000_image.shp,534098.8638234821,4978373.461546447,0,,2019,YELL,POINT (534098.8638234821 4978373.461546447),52
68,/orange/idtrees-collab/draped/2019_YELL_2_541000_4976000_image.shp,541097.4119125442,4976510.130185678,0,,2019,YELL,POINT (541097.4119125442 4976510.130185678),52
69,/orange/idtrees-collab/draped/2019_YELL_2_539000_4971000_image.shp,539230.1910706194,4971789.32890902,1,3.346899905204773,2019,YELL,POINT (539230.1910706194 4971789.32890902),52
70,/orange/idtrees-collab/draped/2019_YELL_2_538000_4977000_image.shp,538785.8987705576,4977094.35000264,0,,2019,YELL,POINT (538785.8987705576 4977094.35000264),52
71,/orange/idtrees-collab/draped/2019_YELL_2_546000_4971000_image.shp,546802.7223695123,4971227.230470597,49,7.658032690602906,2019,YELL,POINT (546802.7223695123 4971227.230470597),42
72,/orange/idtrees-collab/draped/2019_YELL_2_542000_4973000_image.shp,542790.3895983397,4973942.038069268,12,10.248258292277654,2019,YELL,POINT (542790.3895983397 4973942.038069268),52
73,/orange/idtrees-collab/draped/2019_YELL_2_536000_4971000_image.shp,536162.898661535,4971060.034010711,0,,2019,YELL,POINT (536162.898661535 4971060.034010711),52
74,/orange/idtrees-collab/draped/2019_YELL_2_534000_4973000_image.shp,534422.5365135733,4973432.124946007,28,4.548910729289055,2019,YELL,POINT (534422.5365135733 4973432.124946007),52
75,/orange/idtrees-collab/draped/2019_YELL_2_536000_4969000_image.shp,536335.6878371136,4969885.28051196,8,4.452974946200847,2019,YELL,POINT (536335.6878371136 4969885.28051196),52
76,/orange/idtrees-collab/draped/2019_YELL_2_540000_4974000_image.shp,540452.0317081453,4974624.188467305,0,,2019,YELL,POINT (540452.0317081453 4974624.188467305),52
77,/orange/idtrees-collab/draped/2019_YELL_2_544000_4978000_image.shp,544146.2779217832,4978311.646172902,2,4.889749977588654,2019,YELL,POINT (544146.2779217832 4978311.646172902),52
78,/orange/idtrees-collab/draped/2019_YELL_2_543000_4978000_image.shp,543702.5929660872,4978242.9245717805,10,13.137010084152225,2019,YELL,POINT (543702.5929660872 4978242.92457178),42
79,/orange/idtrees-collab/draped/2019_YELL_2_537000_4970000_image.shp,537273.181371873,4970180.554165111,1,11.803800373077392,2019,YELL,POINT (537273.181371873 4970180.554165111),52
80,/orange/idtrees-collab/draped/2019_YELL_2_530000_4976000_image.shp,530031.4769803662,4976252.411514947,0,,2019,YELL,POINT (530031.4769803662 4976252.411514947),52
81,/orange/idtrees-collab/draped/2019_YELL_2_533000_4973000_image.shp,533966.4963081396,4973656.118834227,0,,2019,YELL,POINT (533966.4963081396 4973656.118834227),52
82,/orange/idtrees-collab/draped/2019_YELL_2_547000_4973000_image.shp,547691.848650485,4973044.920578187,14,14.075507099969045,2019,YELL,POINT (547691.848650485 4973044.920578187),42
83,/orange/idtrees-collab/draped/2019_YELL_2_533000_4978000_image.shp,533268.1979419788,4978639.7459158385,0,,2019,YELL,POINT (533268.1979419788 4978639.745915839),52
84,/orange/idtrees-collab/draped/2019_YELL_2_529000_4976000_image.shp,529437.4079009894,4976115.9493999705,10,11.024299994945526,2019,YELL,POINT (529437.4079009894 4976115.94939997),42
85,/orange/idtrees-collab/draped/2019_YELL_2_533000_4973000_image.shp,533030.1666903396,4973786.971508317,0,,2019,YELL,POINT (533030.1666903396 4973786.971508317),52
86,/orange/idtrees-collab/draped/2019_YELL_2_536000_4980000_image.shp,536848.8633472599,4980577.088220506,0,,2019,YELL,POINT (536848.8633472599 4980577.088220506),52
87,/orange/idtrees-collab/draped/2019_YELL_2_548000_4973000_image.shp,548444.8717431535,4973275.817934,0,,2019,YELL,POINT (548444.8717431535 4973275.817934),52
88,/orange/idtrees-collab/draped/2019_YELL_2_538000_4980000_image.shp,538790.1366480523,4980038.0286971945,1,11.566000061035155,2019,YELL,POINT (538790.1366480523 4980038.028697195),42
89,/orange/idtrees-collab/draped/2019_YELL_2_529000_4976000_image.shp,529402.3792072036,4976386.228484847,19,21.862089353862558,2019,YELL,POINT (529402.3792072036 4976386.228484847),42
90,/orange/idtrees-collab/draped/2019_YELL_2_535000_4974000_image.shp,535951.8030095439,4974861.126380483,0,,2019,YELL,POINT (535951.8030095439 4974861.126380483),52
91,/orange/idtrees-collab/draped/2019_YELL_2_535000_4973000_image.shp,535875.5815995736,4973360.169563124,2,3.516449979543686,2019,YELL,POINT (535875.5815995736 4973360.169563124),52
92,/orange/idtrees-collab/draped/2019_YELL_2_532000_4973000_image.shp,532269.2008947554,4973512.628065214,17,5.0560117938939255,2019,YELL,POINT (532269.2008947554 4973512.628065214),52
93,/orange/idtrees-collab/draped/2019_YELL_2_546000_4972000_image.shp,546162.5315585765,4972680.138993118,21,18.464928492137364,2019,YELL,POINT (546162.5315585765 4972680.138993118),42
94,/orange/idtrees-collab/draped/2019_YELL_2_536000_4979000_image.shp,536553.4700134299,4979273.851281676,0,,2019,YELL,POINT (536553.4700134299 4979273.851281676),52
95,/orange/idtrees-collab/draped/2019_YELL_2_532000_4971000_image.shp,532492.1128076037,4971220.620353049,30,3.937099985837937,2019,YELL,POINT (532492.1128076037 4971220.620353049),52
96,/orange/idtrees-collab/draped/2019_YELL_2_529000_4979000_image.shp,529703.0298388649,4979601.735318286,0,,2019,YELL,POINT (529703.0298388649 4979601.735318286),52
97,/orange/idtrees-collab/draped/2019_YELL_2_542000_4976000_image.shp,542870.7250296647,4976692.472466024,27,16.498018332234135,2019,YELL,POINT (542870.7250296647 4976692.472466024),42
98,/orange/idtrees-collab/draped/2019_YELL_2_532000_4969000_image.shp,532973.5831642589,4969621.212601284,45,6.24868445274565,2019,YELL,POINT (532973.5831642589 4969621.212601284),52
99,/orange/idtrees-collab/draped/2019_YELL_2_535000_4972000_image.shp,535125.5281282584,4972324.22582847,24,5.15430830736955,2019,YELL,POINT (535125.5281282584 4972324.22582847),52
100,/orange/idtrees-collab/draped/2019_YELL_2_540000_4977000_image.shp,540639.447063725,4977159.987996437,12,11.383350098133088,2019,YELL,POINT (540639.447063725 4977159.987996437),52
101,/orange/idtrees-collab/draped/2019_YELL_2_534000_4967000_image.shp,534787.8115612001,4967904.317587366,1,19.443299312591556,2019,YELL,POINT (534787.8115612001 4967904.317587366),52
102,/orange/idtrees-collab/draped/2019_YELL_2_529000_4975000_image.shp,529132.2392759576,4975597.979868103,0,,2019,YELL,POINT (529132.2392759576 4975597.979868103),52
103,/orange/idtrees-collab/draped/2019_YELL_2_539000_4978000_image.shp,539731.3588069574,4978907.669979012,0,,2019,YELL,POINT (539731.3588069574 4978907.669979012),52
104,/orange/idtrees-collab/draped/2019_YELL_2_533000_4971000_image.shp,533370.9504498248,4971234.853120771,0,,2019,YELL,POINT (533370.9504498248 4971234.853120771),52
105,/orange/idtrees-collab/draped/2019_YELL_2_536000_4978000_image.shp,536549.0474104817,4978451.455858117,7,17.288171403067448,2019,YELL,POINT (536549.0474104817 4978451.455858117),52
106,/orange/idtrees-collab/draped/2019_YELL_2_543000_4974000_image.shp,543630.6580102835,4974563.725823449,1,7.347899923324585,2019,YELL,POINT (543630.6580102835 4974563.725823449),52
107,/orange/idtrees-collab/draped/2019_YELL_2_533000_4967000_image.shp,533114.3930942729,4967962.349036695,3,12.107066644032795,2019,YELL,POINT (533114.3930942729 4967962.349036695),52
108,/orange/idtrees-collab/draped/2019_YELL_2_545000_4978000_image.shp,545364.2295109393,4978032.949506683,27,16.482781499403494,2019,YELL,POINT (545364.2295109393 4978032.949506683),42
109,/orange/idtrees-collab/draped/2019_YELL_2_542000_4976000_image.shp,542306.4283821376,4976618.344891807,33,11.02659700841615,2019,YELL,POINT (542306.4283821376 4976618.344891807),42
110,/orange/idtrees-collab/draped/2019_YELL_2_541000_4973000_image.shp,541078.8195924098,4973414.9664405715,11,4.490872710834849,2019,YELL,POINT (541078.8195924098 4973414.966440571),52
111,/orange/idtrees-collab/draped/2019_YELL_2_541000_4973000_image.shp,541392.6665358703,4973970.199982788,15,6.078913314660392,2019,YELL,POINT (541392.6665358703 4973970.199982788),52
112,/orange/idtrees-collab/draped/2019_YELL_2_539000_4978000_image.shp,539509.4486333331,4978307.2572078165,0,,2019,YELL,POINT (539509.4486333331 4978307.257207816),52
113,/orange/idtrees-collab/draped/2019_YELL_2_536000_4970000_image.shp,536934.4366159947,4970839.446754659,0,,2019,YELL,POINT (536934.4366159947 4970839.446754659),52
114,/orange/idtrees-collab/draped/2019_YELL_2_535000_4974000_image.shp,535073.5397305632,4974968.891657475,0,,2019,YELL,POINT (535073.5397305632 4974968.891657475),52
115,/orange/idtrees-collab/draped/2019_YELL_2_539000_4979000_image.shp,539721.3031604607,4979430.110762467,0,,2019,YELL,POINT (539721.3031604607 4979430.110762467),90
116,/orange/idtrees-collab/draped/2019_YELL_2_535000_4968000_image.shp,535946.7022610046,4968144.640533065,13,4.499307731481699,2019,YELL,POINT (535946.7022610046 4968144.640533065),52
117,/orange/idtrees-collab/draped/2019_YELL_2_534000_4972000_image.shp,534066.3828248185,4972117.497261321,42,5.866814274277006,2019,YELL,POINT (534066.3828248185 4972117.497261321),52
118,/orange/idtrees-collab/draped/2019_YELL_2_531000_4968000_image.shp,531213.2580086947,4968666.297381187,40,5.756554999411106,2019,YELL,POINT (531213.2580086947 4968666.297381187),52
119,/orange/idtrees-collab/draped/2019_YELL_2_533000_4980000_image.shp,533816.7929909898,4980768.79647867,1,12.546399650573731,2019,YELL,POINT (533816.7929909898 4980768.79647867),42
120,/orange/idtrees-collab/draped/2019_YELL_2_547000_4975000_image.shp,547926.2085864617,4975167.714073326,6,22.330483392079675,2019,YELL,POINT (547926.2085864617 4975167.714073326),42
121,/orange/idtrees-collab/draped/2019_YELL_2_539000_4975000_image.shp,539537.5328654884,4975983.16230138,0,,2019,YELL,POINT (539537.5328654884 4975983.16230138),52
122,/orange/idtrees-collab/draped/2019_YELL_2_546000_4974000_image.shp,546906.0159582493,4974435.039923099,0,,2019,YELL,POINT (546906.0159582493 4974435.039923099),52
123,/orange/idtrees-collab/draped/2019_YELL_2_537000_4969000_image.shp,537220.0894928031,4969280.686539226,7,15.4284714617048,2019,YELL,POINT (537220.0894928031 4969280.686539226),52
124,/orange/idtrees-collab/draped/2019_YELL_2_540000_4973000_image.shp,540089.5744296423,4973800.128754166,0,,2019,YELL,POINT (540089.5744296423 4973800.128754166),52
125,/orange/idtrees-collab/draped/2019_YELL_2_539000_4971000_image.shp,539244.7865999497,4971611.2623765515,2,3.399999976158142,2019,YELL,POINT (539244.7865999497 4971611.262376552),71
126,/orange/idtrees-collab/draped/2019_YELL_2_542000_4975000_image.shp,542499.0917487879,4975384.913951604,3,12.723466612497964,2019,YELL,POINT (542499.0917487879 4975384.913951604),52
127,/orange/idtrees-collab/draped/2019_YELL_2_533000_4975000_image.shp,533413.9901552442,4975001.117070985,0,,2019,YELL,POINT (533413.9901552442 4975001.117070985),52
128,/orange/idtrees-collab/draped/2019_YELL_2_537000_4973000_image.shp,537064.189646721,4973027.094613622,10,3.9267899954319,2019,YELL,POINT (537064.189646721 4973027.094613622),52
129,/orange/idtrees-collab/draped/2019_YELL_2_531000_4976000_image.shp,531027.0017817718,4976177.016886017,2,5.989000101089477,2019,YELL,POINT (531027.0017817718 4976177.016886017),52
130,/orange/idtrees-collab/draped/2019_YELL_2_535000_4968000_image.shp,535932.8333603186,4968715.6269212775,0,,2019,YELL,POINT (535932.8333603186 4968715.626921277),52
131,/orange/idtrees-collab/draped/2019_YELL_2_532000_4976000_image.shp,532944.553074655,4976683.192045793,0,,2019,YELL,POINT (532944.553074655 4976683.192045793),52
132,/orange/idtrees-collab/draped/2019_YELL_2_548000_4973000_image.shp,548325.4049227998,4973184.472637388,0,,2019,YELL,POINT (548325.4049227998 4973184.472637388),52
133,/orange/idtrees-collab/draped/2019_YELL_2_535000_4978000_image.shp,535118.7937526546,4978647.429949039,9,19.279178245332503,2019,YELL,POINT (535118.7937526546 4978647.429949039),52
134,/orange/idtrees-collab/draped/2019_YELL_2_530000_4979000_image.shp,530243.94868404,4979952.615191812,0,,2019,YELL,POINT (530243.94868404 4979952.615191812),52
135,/orange/idtrees-collab/draped/2019_YELL_2_531000_4976000_image.shp,531200.6443094774,4976480.635489478,0,,2019,YELL,POINT (531200.6443094774 4976480.635489478),52
136,/orange/idtrees-collab/draped/2019_YELL_2_538000_4973000_image.shp,538327.1024121725,4973047.709163173,0,,2019,YELL,POINT (538327.1024121725 4973047.709163173),52
137,/orange/idtrees-collab/draped/2019_YELL_2_543000_4973000_image.shp,543810.7002538962,4973204.526993311,0,,2019,YELL,POINT (543810.7002538962 4973204.526993311),52
